Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
1,0.651,-0.423,-2.169,-1.369,0.116,-0.309,-0.562,2.474,0.758,-1.215,0.606,1.262
0,-1.780,-1.510,0.860,0.703,-1.037,0.571,-0.298,-3.054,2.687,0.194,-1.445,0.083
1,-0.143,-0.015,0.537,1.451,-0.721,-1.469,-0.156,0.330,-0.653,2.228,-0.573,-0.792
0,-0.627,-1.182,-1.848,-2.083,1.104,0.341,1.602,-1.044,-1.630,-0.393,0.857,-0.073
1,0.800,0.966,-0.821,0.253,-0.527,-0.138,-0.771,-1.147,0.833,-2.091,0.127,0.269
0,-0.041,-0.466,-0.294,0.913,0.008,-0.483,-0.710,-2.255,-0.155,0.316,0.423,0.379
1,-1.747,0.741,0.778,-0.375,0.319,0.950,-1.066,-1.755,-1.155,0.184,-0.030,-0.752
0,-1.897,0.097,1.730,-0.042,1.009,1.902,0.527,-1.791,-0.767,-1.311,1.354,-1.255
1,1.037,-0.825,-0.316,1.338,0.436,-0.606,1.314,2.312,0.725,-0.012,-1.650,0.161
0,-2.002,-2.578,-0.517,0.679,-0.659,-1.936,0.632,3.171,-1.172,-1.137,-0.847,-1.296
1,-0.469,0.052,1.362,0.381,-1.739,-1.212,-1.137,-1.087,1.169,0.877,-0.859,-0.852
0,-1.111,0.910,-1.190,-0.005,-0.190,-3.137,-0.309,1.221,1.295,-1.857,-0.877,0.601
1,0.338,1.109,1.523,0.210,0.330,1.435,-2.961,-0.977,1.709,0.285,-2.169,-1.061
0,1.099,0.421,0.576,-0.853,0.123,0.036,0.880,1.343,-3.302,-0.643,0.273,-0.640
1,1.069,-0.151,-0.152,-0.531,0.943,0.378,-0.443,-1.123,0.743,-0.530,3.361,1.766
0,1.743,-0.326,-1.642,0.962,-0.137,0.593,-0.058,0.580,-0.204,0.945,-0.014,0.463
1,-0.826,0.645,1.539,1.306,1.330,2.039,2.479,-1.038,-0.170,-1.489,-0.628,-1.098
0,-0.525,0.424,-1.038,-0.851,0.032,-0.012,-3.284,0.199,1.149,0.155,-0.855,2.341
1,0.417,-0.407,-0.372,-0.325,-0.862,-0.206,-1.577,2.731,0.929,-0.671,-1.137,0.838
0,-0.543,-0.408,-2.518,1.122,-0.886,-2.687,0.329,-0.440,0.512,0.237,1.638,-0.586
1,1.340,-0.822,-0.823,1.683,0.184,-0.052,0.738,0.659,0.571,1.891,0.602,-0.886
0,0.400,1.531,2.097,0.048,-0.205,0.388,-0.160,0.329,1.677,-1.114,-0.713,-0.140
1,-0.842,-1.323,0.491,-0.017,0.391,0.062,-0.289,0.210,0.034,-0.544,0.610,-0.325
0,-0.191,0.263,1.342,-0.396,-2.348,1.163,-0.062,-0.302,-0.325,0.761,-1.576,-0.055
1,1.303,-0.756,-1.645,3.211,-0.512,-1.384,1.161,-0.149,0.461,-0.858,-0.381,1.362
0,0.280,0.608,-1.819,1.390,-0.804,1.113,-0.642,-0.026,0.249,-0.540,-0.443,0.081
1,-1.704,-0.922,0.551,-1.297,-0.809,1.700,-1.141,-1.034,0.628,0.474,0.942,-1.390
0,0.831,1.180,1.423,-0.772,-0.979,0.850,-0.901,-0.611,-1.266,-1.056,-0.322,-1.920
1,1.384,0.670,1.079,-1.365,1.007,-0.302,1.766,2.740,0.166,0.033,0.559,0.734
0,-0.499,0.400,-0.153,1.349,-2.539,0.978,0.878,1.080,-1.262,-1.067,-0.957,0.124
1,-1.551,-0.468,-3.023,-0.943,-1.142,0.107,0.024,-0.627,1.004,0.431,-0.837,-1.143
0,-1.540,0.136,0.564,0.433,0.548,-1.330,0.424,-1.414,-2.169,-1.342,-0.933,1.324
1,-1.269,-0.962,0.339,1.585,-0.800,-0.354,0.736,1.737,1.026,-1.849,-1.295,-2.381
0,2.873,-0.872,-1.527,-1.770,0.454,0.067,-0.286,-0.180,-0.351,1.889,1.649,-1.518
1,-1.264,-0.404,1.240,0.363,0.162,0.141,-2.787,-0.066,-0.390,-0.507,0.183,-0.318
0,1.067,-0.324,-0.953,-0.730,-0.157,-0.586,1.230,1.858,-0.489,-0.540,1.409,0.096
1,-0.270,-1.320,0.113,-0.890,1.117,-0.196,1.177,0.460,-0.212,-1.560,-1.997,-0.325
0,0.931,0.143,-1.000,-1.538,1.266,0.393,0.031,-0.131,1.209,-1.375,-1.421,0.156
1,-0.724,0.164,-0.203,-3.058,0.661,-0.763,-1.803,-1.597,0.626,2.694,-0.983,1.190
0,0.344,-0.341,-2.185,1.620,-1.230,1.890,-1.154,-1.267,0.214,0.559,-1.236,-1.413
1,1.774,-0.590,-0.461,-1.378,-0.638,0.700,1.008,0.198,0.666,0.421,-1.282,-0.301
0,-1.007,-1.364,-0.375,-0.758,1.165,0.027,0.882,-1.923,1.594,-0.954,-1.282,1.708
1,-0.595,-0.766,0.474,-0.657,-1.089,-3.274,-0.307,0.435,-0.067,0.152,-0.785,-0.882
0,-0.172,1.347,-0.766,-0.810,-3.347,-0.294,-1.784,-1.111,-0.074,0.917,-1.426,0.715
1,0.635,-0.209,-0.351,0.574,-0.573,-0.410,1.666,-0.452,-0.573,-1.813,-1.752,-1.561
0,-0.117,-0.044,-2.496,2.326,-0.445,-0.838,-0.457,-0.011,-0.143,-1.111,1.439,0.700
1,-0.395,-1.251,-1.455,-0.395,-0.498,2.287,-0.762,1.396,-0.961,-0.001,-0.430,0.192
0,-0.359,-1.000,-0.504,-0.076,0.319,0.100,-0.232,-1.092,-0.495,-0.182,-1.398,-0.274
1,1.088,2.913,0.895,-0.158,1.425,0.208,0.705,1.857,-0.346,-0.973,-2.818,-0.998
0,0.312,-2.103,-0.393,-0.128,-3.815,-0.319,-0.299,1.515,0.215,-0.548,1.924,-1.053
1,0.281,0.313,-2.309,-0.578,-1.654,0.323,-2.740,1.570,-0.631,1.783,-1.218,-0.587
0,-0.822,0.475,-0.026,-0.458,0.332,-0.098,-0.414,1.581,1.095,-0.960,-0.325,-1.624
1,-0.457,0.491,-0.257,0.698,0.310,0.968,0.404,-1.019,0.756,0.963,-1.603,1.664
0,1.735,1.861,-0.199,1.502,0.366,-0.744,-0.161,-0.086,-2.609,0.519,0.914,-1.489
1,0.985,1.577,0.465,0.570,-1.739,1.142,0.259,-1.706,0.166,0.450,1.559,1.548
0,0.498,0.613,1.011,1.411,-2.453,-0.285,-0.112,0.796,-0.214,-0.055,1.364,-0.456
1,-0.747,0.107,0.674,-1.042,0.973,-2.361,1.592,0.204,-0.086,0.906,-1.620,0.491
0,-0.321,0.030,0.063,0.957,0.157,-0.324,-1.355,1.384,2.632,2.050,-0.557,0.375
1,-0.493,0.197,0.003,-0.406,-2.223,-2.139,-1.001,1.622,1.067,4.201,-0.647,0.642
0,-0.413,-0.123,1.414,2.299,-1.783,-0.054,0.871,0.850,1.391,1.379,-2.371,0.202
1,0.720,-1.021,0.222,-0.475,0.789,-0.445,0.573,1.658,0.216,0.055,0.200,0.134
0,0.238,0.147,1.518,1.496,-0.879,0.219,0.026,-1.541,0.027,-1.578,-0.210,2.048
1,-1.457,1.040,0.501,1.120,-0.518,0.254,1.425,-1.043,0.660,-0.220,1.460,0.152
0,0.773,-0.564,0.864,-0.376,-0.025,1.526,3.640,0.033,0.795,-0.086,-1.729,-1.349
1,0.314,1.132,0.278,-2.287,-0.188,-2.083,-0.522,-0.562,0.953,-1.126,-1.471,2.292
0,3.709,0.324,-1.901,2.822,-0.362,-0.404,-1.557,-0.523,0.659,-3.464,1.271,-0.098
1,-0.527,-1.417,0.932,-1.033,0.560,0.429,-0.075,1.042,-1.813,1.389,0.572,0.336
0,-0.073,0.526,0.269,-0.146,1.079,0.096,-1.006,-1.766,-1.619,-0.918,0.084,-0.559
1,1.152,-0.829,0.411,-0.987,0.344,0.268,-0.358,-1.955,1.587,-0.172,0.173,0.401
0,0.497,1.602,1.561,-0.506,4.350,-2.100,2.364,1.525,0.110,-0.690,1.859,-1.469
1,-1.064,-0.623,-2.198,-0.845,-0.066,-1.013,-0.623,0.113,1.477,0.301,-0.194,-0.907
0,-1.262,2.703,-0.994,0.552,0.518,2.364,-0.338,1.484,-3.833,-0.072,-2.279,0.933
1,0.124,0.804,0.912,0.833,-0.539,0.710,-1.947,-0.516,0.849,-0.932,-1.947,-1.183
0,-1.054,2.677,-0.716,2.942,0.001,0.276,0.705,0.960,-0.116,-2.325,2.172,-0.572
1,0.491,0.691,1.629,-0.719,-1.178,1.730,-0.108,-0.700,2.073,-2.203,-0.676,-0.918
0,1.314,0.016,-1.324,-0.675,-0.966,-0.500,0.667,0.819,-3.799,-0.192,0.555,-0.808
1,-1.072,-0.087,0.541,0.104,-1.910,-1.497,2.094,0.090,0.836,-0.265,-0.613,3.215
0,0.445,0.382,-0.307,-1.831,-0.127,0.389,0.439,0.429,1.211,2.068,-2.060,0.541
1,-0.325,0.179,-0.962,-0.996,-1.397,0.102,-2.968,-0.605,-0.208,1.057,-1.586,-1.100
0,-0.560,0.538,-0.801,1.074,-0.881,1.389,-2.039,-1.305,-1.030,0.986,-0.784,-3.282
1,1.641,-0.881,-1.669,-1.161,-0.102,-0.544,-0.555,-0.768,-0.750,1.006,1.023,0.024
0,1.176,-0.868,1.626,0.893,-0.216,1.261,-0.347,-1.263,2.023,0.755,-2.533,1.365
1,0.547,0.038,0.446,1.823,-0.630,-0.027,-1.110,2.026,0.265,2.235,1.292,-0.406
0,-0.144,1.151,2.986,-1.161,0.161,0.116,1.409,-0.377,-1.227,1.267,-0.550,0.539
1,0.663,-0.205,-0.395,1.080,0.388,-0.858,-0.873,2.104,-0.550,-0.804,-0.176,-1.453
0,0.068,-0.074,-0.953,0.946,-1.227,0.998,-0.083,-1.603,0.278,0.563,0.307,-1.533
1,-0.267,-1.200,0.198,0.262,0.394,-0.248,-0.824,-2.784,-0.213,-0.180,0.719,-1.042
0,-0.594,-0.821,-1.074,0.682,-0.997,0.047,-0.865,-0.860,-1.762,-1.154,0.477,-0.788
1,-2.436,-0.474,2.092,-0.954,1.002,0.586,-1.409,3.288,-0.528,-1.736,-2.204,-1.185
0,2.457,-4.749,0.756,-1.894,-1.075,0.241,-0.821,1.067,-0.466,-0.769,-1.807,0.280
1,0.461,0.350,1.135,-1.651,-2.474,-1.040,-0.602,0.057,1.012,1.534,0.095,-1.772
0,-0.739,0.846,-1.182,0.356,1.040,-1.343,-0.290,1.523,1.227,0.420,-0.893,-1.730
1,0.206,-1.855,0.399,-0.065,0.099,-0.064,-3.636,0.189,0.804,-0.211,-0.239,1.073
0,0.289,3.786,-0.806,0.770,-0.462,-1.245,-0.937,1.104,-0.929,-0.006,0.976,-1.433
1,-1.758,-1.850,1.024,-0.758,-1.180,-0.621,-1.654,-0.156,-0.040,-0.867,-0.899,2.180
0,-0.017,0.266,-0.129,0.576,-0.399,-1.570,-2.635,-0.181,-2.872,-0.264,1.458,1.652
1,-1.786,0.213,1.404,2.891,-0.189,1.010,0.384,-2.611,1.808,-1.211,-0.311,0.506
0,-0.316,-1.438,-0.323,-0.576,-0.253,1.372,-0.962,1.240,1.072,-0.595,-0.629,-0.623
1,-1.037,-0.274,0.196,-2.319,0.321,-0.802,-0.820,0.428,0.085,0.278,-0.907,0.695
0,0.840,-1.242,-0.104,-0.785,-0.622,0.055,-1.705,-1.976,0.265,0.621,-0.357,0.769
1,0.772,-1.460,-1.475,1.157,-1.323,0.094,0.463,-1.846,-0.397,-0.943,1.308,-0.091
0,-0.217,-1.180,0.128,0.928,2.294,0.693,0.583,-1.035,2.044,0.028,-1.600,-0.260
1,-0.921,-0.704,1.057,0.015,-0.457,0.044,-0.473,1.306,0.857,1.788,0.149,-0.392
0,-0.956,1.367,0.119,-0.462,0.010,1.116,0.404,-0.648,-2.613,0.268,-0.932,-0.242
1,0.829,-0.396,-0.063,0.348,1.372,-0.342,-1.027,1.444,1.701,-1.802,-0.681,-0.456
0,1.647,-0.348,0.271,1.315,-0.813,0.715,-0.356,-1.376,-0.381,1.002,-0.420,-0.290
1,-0.787,-1.922,0.182,-0.786,0.043,1.119,-1.828,1.608,-0.403,-0.736,0.678,-1.933
0,-0.436,0.263,1.612,0.149,1.619,4.259,-0.841,-0.308,-0.963,-0.751,0.964,-1.700
1,3.525,-0.125,2.233,-1.151,-0.091,0.917,-1.485,2.390,1.450,0.153,-0.284,-1.348
0,-2.315,2.810,0.256,0.200,0.766,1.398,-0.856,1.691,-0.582,-1.102,-1.848,-1.100
1,-0.997,0.255,-0.015,-0.761,-1.335,-0.272,-0.252,0.051,1.534,1.651,0.228,-0.755
0,-0.441,0.543,-0.950,-1.431,1.425,1.328,0.795,1.495,0.062,-1.506,-0.145,2.590
1,-0.491,-0.738,0.557,0.670,0.274,0.735,0.923,-3.486,0.944,1.679,-0.275,0.198
0,-1.588,-0.947,0.304,0.276,0.577,-0.733,0.026,1.066,-2.155,1.416,1.389,-1.371
1,1.205,-1.229,1.621,1.847,0.651,0.334,1.477,-0.033,1.543,-1.620,2.635,0.815
0,0.583,0.240,0.363,-0.569,-0.501,0.527,-1.181,0.039,-0.676,-0.347,-0.824,-0.843
1,-1.249,0.713,-1.034,0.606,1.187,1.378,0.813,-2.164,-0.716,-0.450,-1.865,0.340
0,-0.237,0.540,0.090,-1.395,-0.536,-0.344,-0.196,0.217,0.872,0.549,-0.894,-1.671
1,0.076,-0.765,-0.326,-1.535,0.353,0.656,-1.808,0.665,0.156,2.232,-0.499,-0.133
0,-0.094,0.629,-2.432,0.460,-1.007,-0.040,-1.305,-0.829,0.218,-0.006,1.566,-0.540
1,0.328,-1.154,-1.331,-0.783,-0.077,0.341,0.423,2.129,0.033,0.452,0.461,1.325
0,0.365,-0.717,0.019,0.246,1.578,1.146,0.327,-0.715,2.477,-1.938,-1.488,1.368
1,-2.791,-0.646,-1.211,1.798,-0.429,-1.015,0.528,0.511,0.069,0.828,0.366,0.314
0,0.467,0.191,1.916,-2.344,-2.043,0.288,0.721,-0.627,-0.972,0.070,-0.678,0.548
1,1.622,0.269,-1.179,0.914,0.369,0.487,-0.411,0.796,0.324,-1.696,-0.884,1.922
0,0.155,0.303,-2.343,2.171,-0.124,-1.201,-0.426,-0.898,0.342,0.483,-1.052,1.088
1,-2.553,0.251,-0.759,0.453,0.770,1.085,0.183,0.913,2.317,0.584,-0.110,0.670
0,1.571,0.649,1.514,0.393,-0.051,1.349,-4.302,-1.672,0.980,-1.087,2.715,-0.531
1,-0.175,0.306,1.008,-0.473,2.330,0.366,2.516,0.480,0.176,0.024,-1.774,1.601
0,-1.567,2.533,-0.560,2.044,-0.709,-1.777,-1.060,-0.665,-0.657,-1.209,-1.444,-0.071
1,-0.743,-0.278,-0.462,-0.130,1.736,-0.335,0.048,-0.104,-0.302,0.457,0.346,-0.691
0,-1.019,0.891,0.483,0.320,1.119,0.329,-0.127,-0.775,-1.753,-0.348,-0.483,0.260
1,-0.598,-0.481,0.448,-0.743,1.496,0.949,-0.814,-1.052,0.544,0.629,-2.214,-1.756
0,1.563,1.708,0.183,-1.748,0.206,0.879,1.162,-0.765,0.743,0.444,2.286,-1.219
1,0.138,-0.229,1.882,0.769,-0.847,1.157,-0.323,-1.201,1.423,-0.322,1.385,0.437
0,0.047,-0.115,0.583,1.478,1.719,-1.290,-1.336,2.289,-0.715,0.145,0.530,-0.566
1,0.557,1.508,-0.446,-1.388,-1.316,0.082,-0.438,1.638,0.192,0.128,-0.213,1.415
0,-0.072,0.871,-0.508,-1.262,1.618,-1.388,-1.192,0.990,1.706,0.611,-1.637,-1.764
1,-0.560,-0.060,0.198,1.597,-1.595,1.649,-0.392,-0.492,-0.546,2.489,0.530,-0.487
0,-0.376,0.316,-0.486,0.408,-0.590,-0.223,-0.220,1.191,0.494,0.490,-0.835,-0.168
1,-0.667,-0.657,-0.829,-2.509,-0.953,0.646,0.085,0.683,-0.569,0.718,-0.403,0.988
0,-3.631,-2.876,1.123,-0.469,1.300,-0.999,0.342,0.067,-0.809,1.756,-1.552,-0.000
1,0.493,0.160,-2.006,0.601,-1.321,-0.658,0.438,1.996,0.734,-1.376,0.739,-0.633
0,0.551,-0.611,-0.356,0.685,0.017,0.537,1.484,0.165,-1.332,1.251,-0.745,0.647
1,0.571,-0.494,-0.617,1.388,-0.961,-2.015,0.284,1.512,0.428,-0.241,-0.774,-1.564
0,3.308,-0.228,-1.244,1.074,-0.440,1.005,-0.403,-0.067,1.062,-1.249,0.491,0.443
1,-1.535,-1.637,0.913,-0.737,0.111,0.767,-1.480,2.380,-1.817,-0.633,1.414,0.016
0,-1.229,-0.135,-0.841,0.093,2.260,-0.242,-0.855,-0.185,-0.943,-0.840,0.005,-0.112
1,1.375,1.458,0.414,-2.018,2.441,-0.394,0.787,1.102,-0.118,1.288,-2.055,-2.064
0,-0.051,-2.694,-2.681,-0.732,-2.458,0.031,0.230,1.955,-1.077,-1.113,0.606,-1.896
1,-0.066,-0.075,0.069,-0.619,0.744,-0.596,-0.211,-3.509,0.634,1.898,-2.285,-0.191
0,-0.591,-0.242,-1.387,-0.073,0.098,1.105,-0.223,1.289,0.401,0.376,-0.239,-2.113
1,-0.986,-0.351,1.249,0.577,1.001,0.867,-0.093,-1.496,0.479,1.249,-0.589,-0.314
0,1.682,1.695,0.676,-2.277,0.820,0.489,-0.001,0.337,-1.049,-0.176,0.710,-0.721
1,-0.281,1.194,0.779,0.208,-0.233,0.496,0.734,-0.726,1.646,-2.722,0.301,-0.675
0,2.051,0.576,0.685,-0.051,-1.421,0.164,-2.816,-0.299,-1.720,-0.659,-1.779,0.794
1,-1.295,-1.540,-0.151,-1.675,0.030,-1.034,0.019,0.203,0.979,0.427,-2.674,-0.049
0,-0.832,1.791,-0.340,1.416,1.069,-0.412,-0.810,0.798,-0.547,-0.876,-1.561,-1.314
1,0.510,-0.431,-0.192,-2.395,0.198,0.701,-2.074,0.353,0.697,-0.545,0.035,1.064
0,0.680,0.998,-0.437,1.957,-0.416,-0.025,-0.439,1.139,0.352,0.167,-1.481,-1.163
1,-1.207,-0.260,-2.603,3.185,0.448,0.407,-0.314,-0.972,-0.380,1.283,0.723,-0.746
0,-1.045,-0.856,0.502,1.689,-0.211,-0.280,-1.100,-2.423,0.844,-1.222,-0.725,1.241
1,0.500,1.779,0.430,-0.535,-0.085,1.508,-0.565,0.191,0.759,-1.086,1.999,-1.619
0,-0.450,-0.578,2.584,-0.085,-1.350,-0.369,0.434,-0.133,-1.553,0.318,-0.929,0.226
1,-0.082,0.971,-0.615,-0.480,3.975,-0.231,-2.210,-0.144,-0.547,0.767,-0.359,-0.687
0,-2.460,-0.183,-0.801,0.530,-0.984,-0.285,-1.063,-0.551,-0.056,0.501,-0.091,-0.827
1,-0.662,-1.710,-1.479,-0.140,-0.771,2.576,-1.461,0.602,1.060,-0.046,1.055,-2.209
0,-0.064,0.647,2.441,0.467,-0.942,-1.330,-2.511,-0.768,-0.681,-1.172,0.228,-0.529
1,-2.506,1.091,1.749,0.065,1.093,1.394,-0.077,1.170,1.595,-0.812,-1.176,-2.215
0,-1.450,0.256,-0.899,0.609,-1.195,-0.509,0.610,0.333,0.039,-0.755,1.375,-0.464
1,-1.043,0.512,0.461,0.070,-1.271,-0.758,0.777,-1.180,0.307,2.631,-0.161,-1.322
0,-0.226,0.979,-1.484,0.127,1.590,-0.721,0.179,1.155,-1.692,-1.592,-1.614,-2.709
1,0.181,0.737,2.644,0.441,-0.081,0.503,-0.323,-2.394,1.067,0.188,-0.933,0.280
0,0.305,1.334,0.349,-2.040,1.121,-0.246,0.364,-0.326,-0.586,1.362,0.357,0.227
1,1.327,0.196,1.410,2.066,0.622,1.547,-0.534,-0.676,1.318,0.275,-0.645,-0.480
0,-0.142,-0.863,-0.103,0.480,-0.803,-0.671,-0.412,3.318,-1.044,0.037,1.394,-1.422
1,-1.505,1.159,0.965,0.626,-1.218,3.158,-0.450,0.678,2.439,-0.954,-1.779,-1.851
0,-0.790,0.008,-1.646,-1.013,1.503,0.559,-1.641,0.183,0.237,0.296,-1.383,-0.660
1,1.495,-0.024,0.452,-0.896,-1.099,2.236,-2.108,0.744,1.999,-0.094,-0.498,-2.215
0,-2.421,0.775,-0.693,-0.805,-1.653,0.191,-2.426,1.525,0.051,0.123,-3.526,-1.751
1,0.971,-0.438,-1.435,-0.961,-0.937,1.050,0.648,0.528,0.174,-0.851,0.119,1.300
0,-0.600,1.759,0.185,1.120,-1.209,1.014,-0.411,-0.166,0.182,0.593,0.316,0.498
1,-1.433,-0.798,1.022,1.777,-1.361,0.972,0.738,-0.445,0.449,1.296,0.156,-0.643
0,1.120,-0.356,0.904,-0.413,-1.753,0.415,1.601,-0.706,-0.389,-0.713,-1.340,0.789
1,0.487,-0.410,-0.739,-0.802,0.795,-0.404,0.452,-0.130,1.883,-1.768,-1.353,-0.130
0,1.549,0.220,-2.100,-0.695,-1.398,-0.161,-0.446,0.069,0.011,-1.927,0.028,-2.126
1,-0.724,0.135,0.460,-0.119,-0.970,1.301,-0.904,0.878,0.729,-0.300,0.811,-1.758
0,-1.721,-0.277,-1.181,0.766,1.322,1.021,-1.188,1.721,-0.345,0.315,2.244,-0.018
1,-2.878,0.906,1.493,-1.903,0.889,-0.508,-0.586,0.614,3.188,-0.749,-2.323,-0.099
0,-1.002,1.066,-0.151,0.514,-1.129,-0.297,-0.857,-0.077,-1.398,-1.626,0.051,-1.003
1,-1.092,0.849,-2.090,-0.603,-1.316,-1.194,-1.572,1.193,0.989,2.811,-0.915,-0.017
0,-0.220,0.446,-0.299,0.124,0.811,0.328,0.358,-0.266,-0.538,-1.238,-0.655,1.137
1,-1.554,0.715,-0.047,0.869,-0.119,1.054,-1.238,-0.434,-0.250,-0.581,-0.731,-1.290
0,-0.893,0.568,-0.369,0.867,1.160,-0.051,1.903,-0.644,-1.308,3.929,0.847,-1.020
1,1.380,-0.754,1.467,1.022,-0.270,0.965,2.560,-1.120,1.381,0.054,0.247,1.654
0,1.441,-0.685,2.241,-0.765,-1.077,-0.748,-0.444,0.997,-1.703,-0.472,0.160,0.937
1,-2.150,2.193,-0.506,0.787,-0.853,2.181,2.016,-0.642,-1.507,-1.057,-2.514,1.805
0,-0.992,0.230,-1.562,-0.249,-0.422,0.930,-2.076,0.811,1.550,-0.485,-1.806,-0.398
1,0.086,-0.289,-0.282,2.351,1.695,2.629,-1.429,-0.136,0.128,-0.605,-1.848,-1.541
0,-2.519,-0.022,-0.607,1.834,-0.503,2.399,2.198,0.665,-0.193,0.171,1.980,0.109
1,1.249,-0.956,0.825,-0.141,0.460,-0.384,-0.977,2.748,-0.648,0.585,2.354,1.272
0,-1.228,0.292,2.050,-1.128,0.060,0.708,-1.071,-0.207,1.125,-1.524,-0.884,2.099
1,-0.420,-0.170,1.024,1.640,0.073,1.047,-0.176,0.632,0.235,1.401,2.150,0.141
0,1.867,-0.975,-0.080,-1.818,2.004,-0.161,2.942,-0.700,-0.485,-0.017,-1.833,-0.842
1,0.630,1.056,-0.338,2.441,-0.868,1.257,0.296,-0.572,0.050,-2.045,-1.190,-1.875
0,2.386,1.770,-1.103,0.510,-0.998,-0.653,-0.317,0.801,-0.170,-0.125,0.137,0.721
1,-1.641,-1.125,-1.397,0.019,-0.576,-0.287,-0.454,0.192,-0.706,-2.011,0.579,2.165
0,-0.519,0.044,1.791,0.011,-0.922,2.159,1.188,-0.315,-1.807,-1.407,0.730,-0.166
1,0.240,2.824,1.828,-0.080,1.303,0.052,0.546,-1.166,0.537,1.108,0.110,-1.081
0,-1.464,0.462,1.109,0.176,-1.096,-0.358,-0.390,-0.886,-1.071,0.767,-0.745,-2.055
1,-0.117,0.243,-2.532,-0.744,0.111,-0.780,-1.013,1.425,-0.699,1.223,-2.973,0.020
0,-1.142,0.424,-0.802,-0.288,-0.717,-0.481,-0.487,2.657,0.017,-0.558,1.352,-1.192
1,-0.385,-1.425,0.862,0.291,0.815,2.008,0.738,-0.700,0.194,0.645,0.645,-0.495
0,-0.271,1.121,-0.505,-2.342,-0.050,-1.116,0.686,0.566,-1.437,0.914,2.560,-1.558
1,-0.793,-1.651,1.848,0.675,-1.816,0.680,0.343,-1.664,0.018,-0.301,-0.663,-0.071
0,0.204,1.164,0.983,1.257,0.155,-0.773,0.297,1.492,-2.427,-1.021,1.373,0.280
1,-1.788,0.640,0.303,0.918,-1.377,-1.748,-0.150,-0.572,-0.841,0.208,-0.426,-0.367
0,-1.049,0.129,-1.551,2.123,0.268,-0.092,0.741,0.403,-0.158,1.098,-0.329,2.523
1,0.693,-0.315,-1.050,-2.194,-0.417,0.587,-0.839,2.504,0.447,-1.659,1.040,0.659
0,-1.679,0.528,-0.891,-1.685,-0.707,-0.232,0.933,-0.350,0.120,1.567,-0.168,-0.301
1,1.529,-1.081,-0.860,0.640,-0.228,0.703,1.814,0.724,-0.434,0.796,0.899,-1.203
0,0.388,0.324,1.926,3.407,-1.739,2.310,-0.609,-0.386,2.667,0.336,-1.815,0.955
1,0.638,-0.330,-1.333,1.277,0.458,0.462,-0.320,0.437,0.078,0.007,-2.393,-1.466
0,0.538,-0.737,0.816,-1.743,-0.612,-0.729,1.054,-1.384,-1.389,-0.342,-2.277,0.325
1,0.679,1.563,-0.177,1.643,0.285,0.342,-0.538,0.345,-0.951,-1.260,-1.528,-1.102
0,0.439,1.032,-2.473,-0.088,-0.949,-2.006,-1.963,-0.121,1.889,0.150,-0.128,0.635
1,-0.128,-2.991,1.411,-0.593,-0.838,-0.932,0.198,-0.947,0.258,-0.028,0.779,-0.236
0,-2.375,0.898,-1.317,0.610,1.904,-0.365,0.915,-0.819,-0.087,-0.035,-0.208,0.687
1,0.527,-1.797,1.693,-1.209,1.100,-0.341,0.186,0.106,0.933,-0.477,-1.274,-1.359
0,-0.504,-1.754,-0.658,0.575,-3.213,0.051,0.001,1.028,-0.772,-2.035,-0.001,0.061
1,-0.847,0.557,-0.397,0.428,-0.828,-0.326,-0.025,1.834,2.028,1.547,0.279,0.799
0,0.020,1.520,-1.216,0.208,0.468,0.414,1.104,-1.688,-0.643,-2.218,-1.400,-0.688
1,-0.208,-0.322,0.254,1.049,0.709,0.263,0.337,0.199,1.149,-0.585,0.587,-1.623
0,-0.207,-0.426,0.348,-0.126,1.592,0.047,-0.012,0.946,0.219,0.191,-0.478,-1.442
1,1.755,-0.565,1.287,0.310,-1.933,0.428,1.499,-2.023,0.933,-0.593,0.949,-0.897
0,0.450,-0.811,0.986,-0.864,-0.285,-1.367,-1.032,0.954,-0.222,0.694,0.809,-0.934
1,-0.106,0.748,-0.347,-1.906,0.940,1.258,1.748,-0.484,-1.768,0.585,-2.618,-0.428
0,0.224,0.269,-0.365,-0.545,0.038,-0.674,-1.294,-0.127,0.581,2.062,-1.857,-0.664
1,0.768,0.347,-0.860,-1.151,-0.509,2.200,-3.028,0.409,0.347,0.723,-0.724,1.341
0,-0.461,0.592,-0.842,1.785,-0.162,-0.177,-0.915,0.166,-0.486,0.964,1.168,-2.344
1,2.082,-0.352,-2.174,-1.599,0.868,1.073,-1.048,-1.526,-0.587,0.904,0.211,0.731
0,-2.459,-1.822,1.303,1.697,-1.452,2.474,-0.513,-0.838,-0.445,-0.923,-3.219,0.574
1,-0.548,0.907,0.393,0.219,-1.210,-0.750,-0.348,1.375,-0.287,1.257,-0.636,-0.987
0,0.425,-0.331,0.769,0.500,1.811,-0.192,-0.769,-1.398,-0.915,0.107,0.791,0.989
1,0.844,-0.209,-0.097,0.087,0.341,-0.366,1.292,-0.316,-1.139,-1.014,-1.080,0.676
0,0.211,0.208,1.397,2.206,-0.954,-2.416,-0.658,-0.587,0.553,-1.997,0.627,0.721
1,-0.112,-1.262,0.109,-0.745,0.463,-0.618,-1.372,-1.043,-0.132,-0.076,0.796,-0.276
